year,make,model,mileage,title_status,location,engine,drivetrain,transmission,body_style,exterior_color,interior_color,num_modifications,sale_price,date,url,image_url
2004,Porsche,996 911,"102,400",Clean (AZ),"Elgin, AZ 85611",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,Seal Grey Metallic,Black,0,19509,08/22/25,https://carsandbids.com/auctions/sROVuP3N/2004-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/f50baa0fded5bb62b35f8553a743bb81347efcf4/photos/exterior/9ldJG80E-uwtbyoK/edit/CnBuh.jpg?t=175604926835"
2001,Porsche,996 911,"72,200",Clean (CT),"Bristol, CT 06010",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Black,Black,0,22485,06/17/25,https://carsandbids.com/auctions/m1obBCmL/2001-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/4822e9034b0b6b357b3f73fabdfc10e586c36f68/photos/307NkEN1-kz7Evit/edit/nGiiS.jpg?t=175060953188"
2004,Porsche,996 911,"80,000",Clean (OH),"Cincinnati, OH 45227",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,GT Silver Metallic,Natural Grey,4,36815,08/06/22,https://carsandbids.com/auctions/LU25kzOp/2004-porsche-911-carrera-coupe-40th-anniversary-edition,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/30R0pLAp-nQJ3fW0Zwu-(edit).jpg?t=165816935950"
1999,Porsche,996 911,"60,700",Clean (CO),"Denver, CO 80211",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Ocean Blue Metallic,Savannah Beige,6,29657,09/01/25,https://carsandbids.com/auctions/PrQ9y0Am/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/8e6341e27a680ffab7d98e42bef83b0dd1b0fb94/photos/KDjmvE09-7M6irQvZp6/edit/wsRBZ.jpg?t=175453903702"
2002,Porsche,996 911,"38,900",Clean (IN),"Grand Rapids, MI 49548",3.6L Turbocharged Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver Metallic,Black,5,93017,02/04/23,https://carsandbids.com/auctions/Ui4VQLOQ/2002-porsche-911-gt2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/7a0a3c6148108c9c64425dd85e0181fa3cccb652/photos/KmowQjaN-ToWghAZ-IG-(edit).jpg?t=167433810733"
1999,Porsche,996 911,"119,000",Clean (CA),"Aptos, CA 95003",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Coupe,Vesuvio Metallic,Natural Brown,8,19839,03/23/23,https://carsandbids.com/auctions/v0YLEczZ/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/438ad923cef6d8239e95d61e7d6849486bae11d9/photos/rwe01jvx-WSfKGRjfG_-(edit).jpg?t=167466297516"
2002,Porsche,996 911,"118,400",Clean (CA),"Los Angeles, CA 90066",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Lapis Blue Metallic,Graphite Grey,6,28846,03/15/24,https://carsandbids.com/auctions/WwTyFAsQ/2002-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/3B0VBjeX-W4HJNFqUhQ-(edit).jpg?t=171131271380"
2002,Porsche,996 911,"89,300 Miles Shown - TMU",Clean (FL),"Fort Lauderdale, FL 33330",3.6L Turbocharged Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Carrara White,Black,49,47840,11/25/23,https://carsandbids.com/auctions/h0JMQPeY/2002-porsche-911-turbo-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/c51905b0000b639a185eeb080dd879bf007f5604/photos/3BBa1eOB-fHtMP4V_16-(edit).jpg?t=169944623190"
2000,Porsche,996 911,"81,300",Clean (MT),"Cleveland, OH 44106",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Ocean Blue Metallic,Graphite Grey,2,28891,03/05/25,https://carsandbids.com/auctions/sMkWTzCG/2000-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/93456c5d8636de55361bee4ba6848e83e316f442/photos/exterior/rjAWj18o-mlYZ_g4/edit/Byfv-.jpg?t=174137024342"
2003,Porsche,996 911,"117,100",Clean (MI),"Huntington Woods, MI 48070",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Black,Black,11,33649,09/03/25,https://carsandbids.com/auctions/tNVt952L/2003-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/30eaf80ceaa3b7a461a21047b172db29a6c3daa6/photos/exterior/35vbGkWj-ZLNQ5LA/edit/j-TH-.jpg?t=175642857622"
2004,Porsche,996 911,"80,000",Clean (OH),"Cincinnati, OH 45227",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,GT Silver Metallic,Natural Grey,4,36916,08/16/22,https://carsandbids.com/auctions/CmID2y1R/2004-porsche-911-carrera-coupe-40th-anniversary-edition,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/30R0pLAp-nQJ3fW0Zwu-(edit).jpg?t=165816935950"
1999,Porsche,996 911,"118,400",Clean (MN),"Wayzata, MN 55391",3.4L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Paladio Metallic,Black,3,18760,04/30/21,https://carsandbids.com/auctions/cxiPVwet/1999-porsche-911-carrera-4,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/911-crop-4.2oIXOCJDHN.jpg?t=161704371873"
2003,Porsche,996 911,"46,900",Clean (CA),"Wrightwood, CA 92397",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Seal Grey Metallic,Graphite Grey,5,42903,10/06/24,https://carsandbids.com/auctions/hD2ko36m/2003-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/9004500a220bf3a3d455d15ee052cf8c332606f8/photos/KZda5DdG-0G-9NUuzI8-(edit).jpg?t=172697976198"
2001,Porsche,996 911,"93,300",Clean (CA),"Westlake Village, CA 91361",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Coupe,Orient Red Metallic,Graphite Grey,2,16148,04/01/21,https://carsandbids.com/auctions/YV9s9abn/2001-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/7a0a3c6148108c9c64425dd85e0181fa3cccb652/photos/aPAx3GRWHII.rnAq8pLW0.jpg?t=161613020914"
2001,Porsche,996 911,"139,800",Clean (CA),"La Jolla, CA 92037",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Coupe,Guards Red,Black,2,15318,12/17/22,https://carsandbids.com/auctions/FY3HN8CX/2001-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/438ad923cef6d8239e95d61e7d6849486bae11d9/photos/KDvzx01R-fj6vgyvGp0-(edit).jpg?t=166811225673"
2002,Porsche,996 911,"58,500",Clean (CA),"Los Altos, CA 94024",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Guards Red,Black,1,29607,07/05/21,https://carsandbids.com/auctions/ekVWtEjs/2002-porsche-911-carrera,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/c51905b0000b639a185eeb080dd879bf007f5604/photos/r4J4qvOk.B_gg-XszP-(edit).jpg?t=162625324771"
1999,Porsche,996 911,"108,800",Clean (CA),"La Mesa, CA 91941",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,16,22511,09/28/25,https://carsandbids.com/auctions/4DGNdHCy/1999-porsche-911-carrera-4-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/exterior/9QXy5Z8x-WdxJN6J/edit/zQfZ8.jpg?t=175873101520"
2002,Porsche,996 911,"80,800",Clean (OH),"Marysville, OH 43040",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Arctic Silver Metallic,Metropol Blue,3,18232,05/31/22,https://carsandbids.com/auctions/eky7wl5k/2002-porsche-911-carrera-4-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/37e0d12ee547ba13beecbc1def609de677e2b565/photos/r46MW0JP-JiGzupToDI-(edit).jpg?t=165298263610"
1999,Porsche,996 911,"83,200",Clean (OH),"Xenia, OH 45385",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,Ocean Blue Metallic,Savannah Beige,1,29908,04/03/24,https://carsandbids.com/auctions/mVvzyJew/1999-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/171ab1e538119e13fa98382f268326fc825fdc20/photos/37eOOlRq-V8tFSsVQqh-(edit).jpg?t=171190862642"
2005,Porsche,996 911,"28,500",Clean (MA),"Winthrop, MA 02152",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Dark Teal Metallic,Savanna Beige,2,58898,06/22/24,https://carsandbids.com/auctions/4MQEZeGO/2005-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/ee7f173e46ec801a48d1673c50f9cebaa1bf2854/photos/37g1wjBx-jqLZUh817z-(edit).jpg?t=171828010600"
2002,Porsche,996 911,"100,200",Clean (MD),"Sykesville, MD 21784",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Olive Green,Black/Tartan,14,22049,12/24/23,https://carsandbids.com/auctions/vXF5Rhxo/2002-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/c51905b0000b639a185eeb080dd879bf007f5604/photos/35JMYZ8R-9WwxFtH9Vc-(edit).jpg?t=170013198707"
1999,Porsche,996 911,"99,100 Miles Shown - TMU","Clean (ON, Canada)","Toronto, ON, Canada",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Silver,Black,20,44910,10/02/25,https://carsandbids.com/auctions/OgpKtKsB/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/4822e9034b0b6b357b3f73fabdfc10e586c36f68/photos/other/rjBZEOXx-FjMhQi0/edit/1-tDK.jpg?t=175622119184"
1999,Porsche,996 911,"108,800",Clean (CA),"La Mesa, CA 91941",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,16,21704,10/25/25,https://carsandbids.com/auctions/FYmMKltO/1999-porsche-911-carrera-4-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/exterior/9QXy5Z8x-WdxJN6J/edit/zQfZ8.jpg?t=175873101520"
1999,Porsche,996 911,"104,000",Clean (FL),"Fort Lauderdale, FL 33305",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver,Black,5,14683,03/12/21,https://carsandbids.com/auctions/Nxu4KZF0/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/shK7uqfJc72-2.QOE13BS2MB.jpg?t=161524797651"
2004,Porsche,996 911,"93,800",Clean (TX),"Meridian, MS 39305",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,1,22486,12/18/24,https://carsandbids.com/auctions/jJr6jO0O/2004-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/20309e251cb7341d1fb94cb5d4546882260d2202/photos/exterior/KVzOR6wY-yaC0Zv_pLxc/edit/QA9yU.jpg?t=173257313996"
2000,Porsche,996 911,"37,500",Clean (CO),"Loveland, CO 80538",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Mirage Metallic,Grey,0,38980,09/18/25,https://carsandbids.com/auctions/DVFk1Sre/2000-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/exterior/KY0JRo15-n5CLlpP/edit/l4mG9.jpg?t=175769579560"
2004,Porsche,996 911,"93,800",Clean (TX),"Meridian, MS 39305",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,1,21793,12/26/24,https://carsandbids.com/auctions/zt1WREY1/2004-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/20309e251cb7341d1fb94cb5d4546882260d2202/photos/exterior/KVzOR6wY-yaC0Zv_pLxc/edit/QA9yU.jpg?t=173257313996"
2002,Porsche,996 911,"96,400",Clean (NY),"Beacon, NY 12508",3.6L H6,4WD/AWD,Manual (6-Speed),Convertible,Black,Savanna Beige,2,20724,12/22/20,https://carsandbids.com/auctions/3VCqBjbZ/2002-porsche-911-carrera-4-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/NL1EqEbUf2.Iva48neyb.jpg?t=160754552759"
2001,Porsche,996 911,"46,200",Clean (VA),"Ashburn, VA 20148",3.6L Turbocharged Flat 6,4WD/AWD,Manual (6-Speed),Coupe,Arctic Silver Metallic,Graphite Gray,4,53302,12/04/21,https://carsandbids.com/auctions/TZhmBeYD/2001-porsche-911-turbo-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/8864cd06c16cf34eddf5229bf01bf6bfafe9d766/photos/356JWe4k.IeEu8zxb4-(edit).jpg?t=163711965263"
2002,Porsche,996 911,"142,700",Clean (IL),"Lilburn, GA 30047",3.6L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Seal Grey Metallic,Black,3,10493,04/17/25,https://carsandbids.com/auctions/KsuyctZ2/2002-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/9fb0fd0fa87444ae7da6d83b5ae171d6af3f1414/photos/exterior/3BAYApB4-dnACwpp_70.jpeg?t=174363112760"
2002,Porsche,996 911,"9,500",Clean (RI),"Warwick, RI 02886",3.6L Turbocharged Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,0,131050,04/15/23,https://carsandbids.com/auctions/oI0J179h/2002-porsche-911-gt2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/rG5gR75g-f7S9Qwp7Ky-(edit).jpg?t=168271841087"
2002,Porsche,996 911,"57,000",Clean (NJ),"Morristown, NJ 07960",3.6L Turbocharged Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Midnight Blue Metallic,Graphite Gray,8,55179,03/29/21,https://carsandbids.com/auctions/nxQcsw9z/2002-porsche-911-turbo-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/7a0a3c6148108c9c64425dd85e0181fa3cccb652/photos/GaNT1MIu8bj.QlUvJE-ds.JPG?t=161634013087"
2004,Porsche,996 911,"58,000",Clean (GA),"Vero Beach, FL 32960",3.6L Turbocharged Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Seal Gray Metallic,Graphite Gray,2,57868,01/30/26,https://carsandbids.com/auctions/s89k4GfD/2004-porsche-911-turbo-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/exterior/3OVYR4pg-xa4JcRt/edit/aAAJU.jpg?t=176714963595"
2003,Porsche,996 911,"110,600",Clean (GA),"Canton, GA 30115",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Polar Silver Metallic,Graphite Grey,1,30651,01/31/22,https://carsandbids.com/auctions/evixnl12/2003-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/rboRaJO2.BngfAA6ha-(edit).jpg?t=164459296322"
2003,Porsche,996 911,"115,900",Clean (MD),"Brooklyn, NY 11207",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Speed Yellow,Black,8,21786,07/30/24,https://carsandbids.com/auctions/UuchlubD/2003-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/9ldq0ZV2-Zfdf4pmga2.jpg?t=171927366567"
2002,Porsche,996 911,"118,400",Clean (CA),"Los Angeles, CA 90066",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Lapis Blue Metallic,Graphite Grey,6,28766,03/17/24,https://carsandbids.com/auctions/k3fKX7Sb/2002-porsche-911-carrera-4s-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/3B0VBjeX-W4HJNFqUhQ-(edit).jpg?t=171131271380"
2002,Porsche,996 911,"80,800",Clean (OH),"Marysville, OH 43040",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Arctic Silver Metallic,Metropol Blue,3,17264,06/10/22,https://carsandbids.com/auctions/8CnU6SPW/2002-porsche-911-carrera-4-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/37e0d12ee547ba13beecbc1def609de677e2b565/photos/r46MW0JP-JiGzupToDI-(edit).jpg?t=165298263610"
2000,Porsche,996 911,"73,700",Clean (CO),"Windsor, CO 80550",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic Silver Metallic,Black,1,22599,04/15/26,https://carsandbids.com/auctions/r2jWk2zp/2000-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da6e8a1d4896127a9d2adf83461993b45339474c/photos/exterior/rNNZGVnE-Ks1eT5L/edit/3Wz5b.jpg?t=177456399496"
2002,Porsche,996 911,"46,900",Clean (NY),"Voorheesville, NY 12186",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver Metallic,Black,4,32919,09/05/25,https://carsandbids.com/auctions/La0cVNzK/2002-porsche-911-targa,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/c90d8216a8bf103048db7cf88cd07946ede17b22/photos/exterior/rGjzRppo-nFcrtBP/edit/T4aXG.jpg?t=175333890822"
2001,Porsche,996 911,"68,500",Clean (CA),"Elk Grove, CA 95624",3.6L Turbocharged Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Ferrari Yellow,Black,21,67283,04/22/24,https://carsandbids.com/auctions/30bjVsiT/2001-porsche-911-turbo-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da6e8a1d4896127a9d2adf83461993b45339474c/photos/9lk816DG-QQ2hbGnbGS-(edit).jpg?t=171353308652"
2004,Porsche,996 911,"41,800",Clean (OH),"Cincinnati, OH 45247",3.6L Turbocharged Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Black,Graphite Grey,3,48648,03/29/25,https://carsandbids.com/auctions/L5YhKQ1U/2004-porsche-911-turbo-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/9lzn6WXg-EFDLP3MMtk/edit/x5W5D.jpg?t=174355703391"
2002,Porsche,996 911,"144,929 miles",Clean (IL),"Lilburn, GA 30047",3.6L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Seal Grey Metallic,Black,3,10874,4/1/25,https://carsandbids.com/auctions/nlTUU4RR/2002-porsche-911-carrera-cabriolet-v2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/9fb0fd0fa87444ae7da6d83b5ae171d6af3f1414/photos/exterior/3BAYApB4-dnACwpp_70.jpeg?t=174363112760"
2003,Porsche,996 911,"8,205 miles",Clean (RI),"Warwick, RI 02886",3.6L Turbocharged Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black,0,130959,5/8/23,https://carsandbids.com/auctions/qFEg8D04/2002-porsche-911-gt2-3,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/59339d5e07287c702e69307de910cceaa69c1d04/photos/rG5gR75g-f7S9Qwp7Ky-(edit).jpg?t=168271841087"
2003,Porsche,996 911,"115,301 miles",Clean (GA),"Canton, GA 30115",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Coupe,Polar Silver Metallic,Graphite Grey,1,34384,2/28/22,https://carsandbids.com/auctions/moJpI6uV/2003-porsche-911-carrera-4s-coupe-v2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/rboRaJO2.BngfAA6ha-(edit).jpg?t=164459296322"
2004,Porsche,996 911,"84,037 miles",Clean (OH),"Bay Village, OH 44140",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Black,Black,7,25173,3/1/25,https://carsandbids.com/auctions/iHl397G0/2004-porsche-911-carrera-4s-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/exterior/36NEAdwO-VkkkrG8/edit/ShNjA.jpg?t=174034598685"
2002,Porsche,996 911,"97,893 miles",Clean (NY),"Beacon, NY 12508",3.6L H6,4WD/AWD,Manual (6-Speed),Convertible,Black,Savanna Beige,2,19618,12/13/20,https://carsandbids.com/auctions/jnCdN54O/2002-porsche-911-carrera-4-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/NL1EqEbUf2.Iva48neyb.jpg?t=160754552759"
2002,Porsche,996 911,"79,027 miles",Clean (CT),"Bristol, CT 06010",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Black,Black,0,23147,7/1/25,https://carsandbids.com/auctions/FRA6l4Go/2001-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/4822e9034b0b6b357b3f73fabdfc10e586c36f68/photos/307NkEN1-kz7Evit/edit/nGiiS.jpg?t=175060953188"
2000,Porsche,996 911,"103,917 miles",Clean (CA),"Santa Rosa, CA 95405",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Ocean Blue Metallic,Savannah Beige,6,21575,8/19/23,https://carsandbids.com/auctions/pRsZe9Ob/2000-porsche-911-carrera-coupe-v2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/171ab1e538119e13fa98382f268326fc825fdc20/photos/3OnVjlXj-XguCOGw0j2-(edit).jpg?t=169085820982"
1999,Porsche,996 911,"36,891 miles",Clean (CO),"Loveland, CO 80538",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver Metallic,Boxster Red,4,47811,9/9/25,https://carsandbids.com/auctions/Nu8834o3/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/3yvkZVYw-GjHpvmS/edit/_Uizr.jpg?t=175708484459"
2003,Porsche,996 911,"34,040 miles",Clean (CO),"Littleton, CO 80121",3.6L Flat-6,4WD/AWD,Manual (6-Speed),Convertible,Guards Red,Savanna Beige,3,31936,7/28/25,https://carsandbids.com/auctions/Ol0amiYY/2003-porsche-911-carrera-4-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/d9b636c2ec84ddc3bc7f2eb32861b39bdd5f9683/photos/rNGVWpb9-yP5ig1xFse/edit/upt0s.jpg?t=175262488770"
1999,Porsche,996 911,"103,863 miles",Clean (CA),"Aptos, CA 95003",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Coupe,Vesuvio Metallic,Natural Brown,8,18988,3/28/23,https://carsandbids.com/auctions/uUi9SF8d/1999-porsche-911-carrera-coupe-v2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/438ad923cef6d8239e95d61e7d6849486bae11d9/photos/rwe01jvx-WSfKGRjfG_-(edit).jpg?t=167466297516"
1999,Porsche,996 911,"106,310 miles",Clean (AZ),"Scottsdale, AZ 85255",3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver,Grey,13,16308,4/10/24,https://carsandbids.com/auctions/Vbq9Ew6A/1999-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/365AyOA9-8YOq6y8eb1-(edit).jpg?t=171382617739"
2002,Porsche,996 911,"84,464 miles",Clean (NY),"Beacon, NY 12508",3.6L H6,4WD/AWD,Manual (6-Speed),Convertible,Black,Savanna Beige,2,19944,12/26/20,https://carsandbids.com/auctions/xWjywf6B/2002-porsche-911-carrera-4-cabriolet-3,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/NL1EqEbUf2.Iva48neyb.jpg?t=160754552759"
2002,Porsche,996 911,"139,243 miles",Clean (CA),"Monterey Park, CA 91755",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Seal Grey Metallic,Graphite Grey,0,18643,12/1/25,https://carsandbids.com/auctions/bvfLuxsy/2002-porsche-911-carrera-coupe,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/9004500a220bf3a3d455d15ee052cf8c332606f8/photos/92vDVwvE-5J31zYq/edit/JF0GL.jpg?t=176375213446"
2004,Porsche,996 911,"100,549 miles",Clean (CT),"New London, CT 06320",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Lapis Blue Metallic,Graphite Grey,2,25705,8/21/24,https://carsandbids.com/auctions/isEdAAEe/2004-porsche-911-carrera-coupe-3,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/8bbf0f64fbfad81f6867cff798d92495738b23a7/photos/9aZwdBml-0Va7nQNzBS-(edit).jpg?t=172183623582"
1999,Porsche,996 911,"68,315 miles",Clean (CA),"Granite Bay, CA 95746",3.4L Flat-6,Rear-wheel drive,Automatic (5-Speed),Convertible,Blue,Grey,2,15064,9/18/25,https://carsandbids.com/auctions/ay0x1BAZ/1999-porsche-911-carrera-cabriolet,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/1477bbe21e8d6b5e719c7c3ccab577fd47dd8cc3/photos/rkGlg28W-VooAB41/edit/6Ifgc.jpg?t=175571704541"
2003,Porsche,996 911,"48,409 miles",Clean (MT),"Rhinebeck, NY 12572",3.6L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver Metallic,Black,1,31622,5/20/22,https://carsandbids.com/auctions/tTN8WurW/2003-porsche-911-carrera-coupe-3,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/8864cd06c16cf34eddf5229bf01bf6bfafe9d766/photos/3Bpdbdbb-gOvrj5Qd8V-(edit).jpg?t=165258302538"
2001,Porsche,996 911,"118,068 miles",Clean (CA),"Ben Lomond, CA 95005",3.6L Flat-6,4WD/AWD,Automatic (5-Speed),Coupe,Orient Red Metallic,Natural Grey,4,27747,10/2/20,https://carsandbids.com/auctions/bT6mXZe0/2001-porsche-911-turbo-coupe-v2,"https://media.carsandbids.com/cdn-cgi/image/width=2080,quality=70/da4b9237bacccdf19c0760cab7aec4a8359010b0/photos/911-turbo-crop-1021.7LK82TT4U.jpg?t=160331440157"
