year,make,model,mileage,title_status,location,engine,drivetrain,transmission,body_style,exterior_color,interior_color,num_modifications,sale_price,date,url,has_forced_induction,state
2019,Mazda,ND Miata,43200,Clean,"Brookshire, TX 77423",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray,Black,30,27500,4/10/26,https://carsandbids.com/auctions/KPdmGpL7/2019-mazda-mx-5-miata-club,0,TX
2022,Mazda,ND Miata,16400,Clean,"Pensacola, FL 32526",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,5,21000,3/26/26,https://carsandbids.com/auctions/9eYZj22d/2022-mazda-mx-5-miata-club,0,FL
2022,Mazda,ND Miata,7100,Clean,"San Antonio, TX 78209",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,10,26500,3/19/26,https://carsandbids.com/auctions/37XllgYq/2022-mazda-mx-5-miata-grand-touring,0,TX
2021,Mazda,ND Miata,75200,Clean,"Manville, NJ 08835",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Black,4,18000,3/12/26,https://carsandbids.com/auctions/30RE8qLP/2021-mazda-mx-5-miata-club,0,NJ
2023,Mazda,ND Miata,6600,Clean,"Fort Worth, TX 76126",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,2,29000,3/4/26,https://carsandbids.com/auctions/3vBzlLM3/2023-mazda-mx-5-miata-club,0,TX
2021,Mazda,ND Miata,93400,Clean,"Deltona, FL 32725",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,White,0,18500,2/23/26,https://carsandbids.com/auctions/9lYk8nP2/2021-mazda-mx-5-miata-rf-grand-touring,0,FL
2016,Mazda,ND Miata,42300,Clean,"Elk Grove, CA 95758",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,1,16000,2/20/26,https://carsandbids.com/auctions/KP8m5k6N/2016-mazda-mx-5-miata-club,0,CA
2020,Mazda,ND Miata,3500,Clean,"Star, ID 83669",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Tan,0,26000,2/12/26,https://carsandbids.com/auctions/rN5zQJVW/2020-mazda-mx-5-miata-rf-grand-touring,0,ID
2018,Mazda,ND Miata,6500,Clean,"Burlington, NC 27215",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Machine Gray Metallic,Black/Gray,0,20000,2/10/26,https://carsandbids.com/auctions/92z4bOW9/2018-mazda-mx-5-miata-rf-grand-touring,0,NC
2024,Mazda,ND Miata,4900,Clean,"Chapel Hill, NC 27516",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Zircon Sand Metallic,Black,10,32000,1/29/26,https://carsandbids.com/auctions/rwMWyQvp/2024-mazda-mx-5-miata-grand-touring,0,NC
2019,Mazda,ND Miata,32600,Clean,"Fletcher, NC 28732",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,0,22000,1/27/26,https://carsandbids.com/auctions/KDnymP1v/2019-mazda-mx-5-miata-rf-club,0,NC
2022,Mazda,ND Miata,8800,Clean,"Star, ID 83669",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Platinum Quartz Metallc,Terracotta,16,35373,1/12/26,https://carsandbids.com/auctions/rEqOvQbb/2022-mazda-mx-5-miata-rf-grand-touring,0,ID
2016,Mazda,ND Miata,61400,Clean,"Phoenix, AZ 85027",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,9,16000,12/29/25,https://carsandbids.com/auctions/K1MnR4J4/2016-mazda-mx-5-miata-grand-touring,1,AZ
2021,Mazda,ND Miata,6400,Clean,"Washington, DC 20002",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,White,0,27000,12/8/25,https://carsandbids.com/auctions/3zvLyGqJ/2021-mazda-mx-5-miata-grand-touring,0,DC
2024,Mazda,ND Miata,2600,Clean,"Plano, TX 75074",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Aero Gray,Black,7,29000,12/5/25,https://carsandbids.com/auctions/KDGJZz6M/2024-mazda-mx-5-miata-club,0,TX
2016,Mazda,ND Miata,44200,Clean,"San Jose, CA 95132",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Black,Black,16,19000,12/4/25,https://carsandbids.com/auctions/3ok7xwma/2016-mazda-mx-5-miata-grand-touring,0,CA
2024,Mazda,ND Miata,5200,Clean,"Portland, OR 97220",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Aero Gray,Black,5,34000,11/12/25,https://carsandbids.com/auctions/3g5BQmNy/2024-mazda-mx-5-miata-rf-club,0,OR
2018,Mazda,ND Miata,36100,Clean,"San Mateo, CA 94402",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,6,22000,11/11/25,https://carsandbids.com/auctions/3gA6OBge/2018-mazda-mx-5-miata-club,0,CA
2024,Mazda,ND Miata,3100,Clean,"Los Angeles, CA 90022",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,3,33000,10/2/25,https://carsandbids.com/auctions/98VqZoae/2024-mazda-mx-5-miata-rf-club,0,CA
2016,Mazda,ND Miata,25200,Clean,"Fort Lauderdale, FL 33325",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Meteor Gray Mica,Black,0,19250,9/26/25,https://carsandbids.com/auctions/rbZ0pkYy/2016-mazda-mx-5-miata-club,0,FL
2019,Mazda,ND Miata,64800,Clean,"Lilburn, GA 30047",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Tan,4,16650,9/25/25,https://carsandbids.com/auctions/3v2z84jN/2019-mazda-mx-5-miata-grand-touring,0,GA
2019,Mazda,ND Miata,29400,Clean,"Baltimore, MD 21224",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Auburn,3,20750,9/17/25,https://carsandbids.com/auctions/rNvawpZG/2019-mazda-mx-5-miata-rf-grand-touring,0,MD
2022,Mazda,ND Miata,16200,Clean,"Phoenix, AZ 85021",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,7,25750,9/15/25,https://carsandbids.com/auctions/3OYekNWy/2022-mazda-mx-5-miata-club,0,AZ
2024,Mazda,ND Miata,6300,Clean,"New Baden, IL 62265",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,9,23750,9/11/25,https://carsandbids.com/auctions/KVGVLRJY/2024-mazda-mx-5-miata-sport,0,IL
2019,Mazda,ND Miata,10300,Clean,"Hillsboro, OR 97123",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black,Black,6,22000,9/4/25,https://carsandbids.com/auctions/rjJ7w5LY/2019-mazda-mx-5-miata-club,0,OR
2024,Mazda,ND Miata,2100,Clean,"Eau Claire, WI 54703",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,3,31500,8/27/25,https://carsandbids.com/auctions/KZPGOWMo/2024-mazda-mx-5-miata-rf-grand-touring,0,WI
2016,Mazda,ND Miata,61000,Clean,"Bradenton, FL 34212",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Meteor Gray Mica,Black,9,13700,8/26/25,https://carsandbids.com/auctions/9XDepmRz/2016-mazda-mx-5-miata-club,0,FL
2017,Mazda,ND Miata,36400,Clean,"Louisville, KY 40245",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,4,21500,8/18/25,https://carsandbids.com/auctions/rMPaWaVL/2017-mazda-mx-5-miata-rf-club,1,KY
2016,Mazda,ND Miata,25000,Clean,"Pasadena, CA 91104",2.0L Turbocharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic,Black,22,18250,8/11/25,https://carsandbids.com/auctions/3vqjZ1QM/2016-mazda-mx-5-miata-grand-touring,1,CA
2017,Mazda,ND Miata,56200,Clean,"Hampton, GA 30228",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,14,17500,8/6/25,https://carsandbids.com/auctions/rjqjjqnY/2017-mazda-mx-5-miata-rf-club,0,GA
2022,Mazda,ND Miata,30500,Clean,"Coldwater, OH 45828",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,0,23750,8/1/25,https://carsandbids.com/auctions/r4VBBp6g/2022-mazda-mx-5-miata-rf-club,0,OH
2016,Mazda,ND Miata,77600,Clean,"Missouri City, TX 77459",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black,Black,7,12900,7/28/25,https://carsandbids.com/auctions/9XJNmzll/2016-mazda-mx-5-miata-club,0,TX
2022,Mazda,ND Miata,67800,Clean,"Lake Worth, FL 33467",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,3,20500,7/21/25,https://carsandbids.com/auctions/9X6NQybo/2022-mazda-mx-5-miata-rf-grand-touring,0,FL
2022,Mazda,ND Miata,15000,Clean,"Unionville, CT 06085",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,2,28000,7/7/25,https://carsandbids.com/auctions/98mYl2EY/2022-mazda-mx-5-miata-club,0,CT
2020,Mazda,ND Miata,12300,Clean,"Lynnwood, WA 98037",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,5,28500,7/1/25,https://carsandbids.com/auctions/KV4RqA06/2020-mazda-mx-5-miata-rf-club,0,WA
2019,Mazda,ND Miata,30900,Clean,"Clermont, FL 34714",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,31,20250,6/25/25,https://carsandbids.com/auctions/3ReJymn8/2019-mazda-mx-5-miata-club,0,FL
2022,Mazda,ND Miata,15100,Clean,"Concord, CA 94521",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,9,31000,6/24/25,https://carsandbids.com/auctions/35JYkVjE/2022-mazda-mx-5-miata-club,0,CA
2022,Mazda,ND Miata,6200,Clean,"Lehi, UT 84043",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,2,29000,6/13/25,https://carsandbids.com/auctions/KDqpjagM/2022-mazda-mx-5-miata-club,0,UT
2023,Mazda,ND Miata,12200,Clean,"Hollywood, FL 33024",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,2,23250,6/6/25,https://carsandbids.com/auctions/3v8QeW5j/2023-mazda-mx-5-miata-club,0,FL
2021,Mazda,ND Miata,4600,Clean,"Ashburn, VA 20148",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,2,25250,5/30/25,https://carsandbids.com/auctions/KYpyXe5E/2021-mazda-mx-5-miata-rf-club,0,VA
2023,Mazda,ND Miata,6200,Clean,"Troy, AL 36079",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Deep Crystal Blue Mica,Black,8,29531,5/29/25,https://carsandbids.com/auctions/r4ewbban/2023-mazda-mx-5-miata-club,0,AL
2016,Mazda,ND Miata,6500,Clean,"Loveland, CO 80538",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,1,17700,5/27/25,https://carsandbids.com/auctions/rMPW4LXa/2016-mazda-mx-5-miata-sport,0,CO
2021,Mazda,ND Miata,6900,Clean,"San Mateo, CA 94401",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,White,Black (Stripped),24,22472,5/22/25,https://carsandbids.com/auctions/36V6ZzOP/2021-mazda-mx-5-miata-sport,0,CA
2022,Mazda,ND Miata,11700,Clean,"Bonney Lake, WA 98391",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,9,25000,5/20/25,https://carsandbids.com/auctions/3g4WqJwE/2022-mazda-mx-5-miata-grand-touring,0,WA
2020,Mazda,ND Miata,4400,Clean,"Cambria, CA 93428",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Eternal Blue,Black,0,26000,5/19/25,https://carsandbids.com/auctions/rjqdXbRo/2020-mazda-mx-5-miata-grand-touring,0,CA
2019,Mazda,ND Miata,37100,Clean,"York, PA 17403",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Auburn,2,23250,5/6/25,https://carsandbids.com/auctions/rbxNOxdd/2019-mazda-mx-5-miata-grand-touring,0,PA
2016,Mazda,ND Miata,54500,Clean,"Greer, SC 29650",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,13,24250,4/29/25,https://carsandbids.com/auctions/9lzDaw8m/2016-mazda-mx-5-miata-club,1,SC
2019,Mazda,ND Miata,13700,Clean,"Pigeon Forge, TN 37863",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,1,25250,4/25/25,https://carsandbids.com/auctions/KDEmykA8/2019-mazda-mx-5-miata-rf-grand-touring,0,TN
2022,Mazda,ND Miata,4100,Clean,"Williamsburg, VA 23188",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,0,31000,4/18/25,https://carsandbids.com/auctions/9lBDQAZN/2022-mazda-mx-5-miata-rf-club,0,VA
2020,Mazda,ND Miata,6300,Clean,"Austin, TX 78701",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,19,30250,4/7/25,https://carsandbids.com/auctions/9aaVEexm/2020-mazda-mx-5-miata-club,0,TX
2024,Mazda,ND Miata,6500,Clean,"Warren, OH 44485",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,4,27000,3/31/25,https://carsandbids.com/auctions/9Ano8bdv/2024-mazda-mx-5-grand-touring-convertible,0,OH
2023,Mazda,ND Miata,2800,Clean,"Belmont, CA 94002",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,20,29000,3/27/25,https://carsandbids.com/auctions/Kdzn2lPj/2023-mazda-mx-5-miata-club,0,CA
2018,Mazda,ND Miata,48800,Clean,"Springdale, AR 72762",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,8,16999,3/6/25,https://carsandbids.com/auctions/rNvay1gW/2018-mazda-mx-5-miata-club,0,AR
2019,Mazda,ND Miata,19700,Clean,"Costa Mesa, CA 92626",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,7,27880,2/25/25,https://carsandbids.com/auctions/30G7klEP/2019-mazda-mx-5-miata-30th-anniversary-edition,0,CA
2019,Mazda,ND Miata,63100,Clean,"Santa Ana, CA 92704",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,4,18500,1/28/25,https://carsandbids.com/auctions/3oO1yWAw/2019-mazda-mx-5-miata-rf-grand-touring,0,CA
2021,Mazda,ND Miata,28100,Clean,"Lake Charles, LA 70601",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,0,22750,1/21/25,https://carsandbids.com/auctions/K1lAlvZj/2021-mazda-mx-5-miata-rf-grand-touring,0,LA
2020,Mazda,ND Miata,9900,Clean,"Nottingham, MD 21236",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Red,0,23250,1/14/25,https://carsandbids.com/auctions/rjNAedko/2020-mazda-mx-5-miata-rf-grand-touring,0,MD
2019,Mazda,ND Miata,13300,Clean,"Milford, CT 06460",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Racing Orange,Black,0,27500,1/7/25,https://carsandbids.com/auctions/37y6nMkD/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,CT
2017,Mazda,ND Miata,5900,Clean,"King Of Prussia, PA 19406",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Meteor Gray Mica,Sport Tan,1,22000,1/6/25,https://carsandbids.com/auctions/9WbJzQXv/2017-mazda-mx-5-miata-grand-touring,0,PA
2019,Mazda,ND Miata,3000,Clean,"San Francisco, CA 94115",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,2,31500,12/20/24,https://carsandbids.com/auctions/365YEVBW/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,CA
2017,Mazda,ND Miata,29800,Clean,"Port Saint Lucie, FL 34953",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Blue Reflex Mica,Black,12,16000,12/3/24,https://carsandbids.com/auctions/rNJbn2YE/2017-mazda-mx-5-miata-grand-touring,0,FL
2022,Mazda,ND Miata,7900,Clean,"Fort Worth, TX 76110",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,1,26500,11/26/24,https://carsandbids.com/auctions/92yyGQN4/2022-mazda-mx-5-miata-club,0,TX
2021,Mazda,ND Miata,17200,Clean,"Davidson, NC 28036",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,4,26400,11/19/24,https://carsandbids.com/auctions/rbZDdlDg/2021-mazda-mx-5-miata-club,0,NC
2022,Mazda,ND Miata,8800,Clean,"Brandon, VT 05733",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Terracotta,9,25000,10/24/24,https://carsandbids.com/auctions/9aLZzRkG/2022-mazda-mx-5-miata-rf-grand-touring,0,VT
2018,Mazda,ND Miata,21600,Clean,"Wilmington, NC 28401",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl Mica,Black,1,18150,10/16/24,https://carsandbids.com/auctions/3qoV0Bg5/2018-mazda-mx-5-miata-grand-touring,0,NC
2021,Mazda,ND Miata,23000,Clean,"Royal Oak, MI 48067",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Black,5,26000,10/2/24,https://carsandbids.com/auctions/3yGgv5od/2021-mazda-mx-5-miata-rf-club,0,MI
2019,Mazda,ND Miata,29100,Clean,"Sunnyvale, CA 94089",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Terracotta,23,32250,9/30/24,https://carsandbids.com/auctions/9aqzY0pX/2019-mazda-mx-5-miata-rf-grand-touring,1,CA
2019,Mazda,ND Miata,7200,Clean,"South Bend, IN 46614",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,0,25250,9/25/24,https://carsandbids.com/auctions/KVDRP1dQ/2019-mazda-mx-5-miata-rf-grand-touring,0,IN
2016,Mazda,ND Miata,54400,Clean,"San Ramon, CA 94582",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,15,17750,9/24/24,https://carsandbids.com/auctions/3y7gLPEE/2016-mazda-mx-5-miata-club,0,CA
2017,Mazda,ND Miata,18500,Clean,"Indianapolis, IN 46201",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,1,16500,9/16/24,https://carsandbids.com/auctions/9XJLJDvz/2017-mazda-mx-5-miata-rf-grand-touring,0,IN
2023,Mazda,ND Miata,3400,Clean,"Eau Claire, WI 54703",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,4,31255,9/9/24,https://carsandbids.com/auctions/KPADdW1k/2023-mazda-mx-5-miata-rf-club,0,WI
2019,Mazda,ND Miata,7400,Clean,"Dayton, OH 45402",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,6,25000,9/5/24,https://carsandbids.com/auctions/KVxYAL5x/2019-mazda-mx-5-miata-club,0,OH
2022,Mazda,ND Miata,5300,Clean,"Redondo Beach, CA 90278",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Terracotta,0,31250,8/27/24,https://carsandbids.com/auctions/36bZVyVO/2022-mazda-mx-5-miata-rf-grand-touring,0,CA
2019,Mazda,ND Miata,19600,Clean,"Miami, FL 33186",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,0,25000,8/23/24,https://carsandbids.com/auctions/rxpdMojr/2019-mazda-mx-5-miata-rf-club,0,FL
2019,Mazda,ND Miata,17000,Clean,"Reno, NV 89523",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,10,27470,8/15/24,https://carsandbids.com/auctions/K1dG5AM2/2019-mazda-mx-5-miata-club,0,NV
2019,Mazda,ND Miata,16800,Clean,"Pompano Beach, FL 33076",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,4,21000,8/14/24,https://carsandbids.com/auctions/9lv0QnyN/2019-mazda-mx-5-miata-sport,0,FL
2021,Mazda,ND Miata,26500,Clean,"San Francisco, CA 94133",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,1,25777,8/8/24,https://carsandbids.com/auctions/30wM4qDL/2021-mazda-mx-5-miata-club,0,CA
2016,Mazda,ND Miata,52600,Clean,"Commerce Township, MI 48382",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,8,16000,8/6/24,https://carsandbids.com/auctions/9AMLlZYz/2016-mazda-mx-5-miata-grand-touring,1,MI
2016,Mazda,ND Miata,64100,Clean,"Austin, TX 78735",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,3,17000,7/29/24,https://carsandbids.com/auctions/30QMdY6R/2016-mazda-mx-5-miata-club,0,TX
2022,Mazda,ND Miata,7200,Clean,"Yorba Linda, CA 92886",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl Mica,Terracotta,19,29000,7/24/24,https://carsandbids.com/auctions/KmGLwNRx/2022-mazda-mx-5-miata-grand-touring,0,CA
2021,Mazda,ND Miata,7900,Clean,"Leesburg, VA 20176",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,6,26000,7/22/24,https://carsandbids.com/auctions/rkye44jb/2021-mazda-mx-5-miata-rf-grand-touring,0,VA
2017,Mazda,ND Miata,49000,Clean,"Pilot Point, TX 76258",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Meteor Gray Mica,Black,5,19005,7/15/24,https://carsandbids.com/auctions/9QYJg0YD/2017-mazda-mx-5-miata-club,0,TX
2023,Mazda,ND Miata,4700,Clean,"Auburn, AL 36830",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Deep Crystal Blue Mica,Black,0,28027,7/10/24,https://carsandbids.com/auctions/rNk0eVa4/2023-mazda-mx-5-miata-club,0,AL
2023,Mazda,ND Miata,3200,Clean,"Huntington Beach, CA 92648",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,23,36750,7/3/24,https://carsandbids.com/auctions/3zq4Vmm1/2023-mazda-mx-5-miata-grand-touring,0,CA
2022,Mazda,ND Miata,19000,Clean,"Graham, WA 98338",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Platinum Quartz Metallic,Terracotta,38,28000,7/3/24,https://carsandbids.com/auctions/r4opWnJk/2022-mazda-mx-5-miata-rf-grand-touring,0,WA
2020,Mazda,ND Miata,36600,Clean,"Concord, NC 28025",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black/Red,4,24250,7/1/24,https://carsandbids.com/auctions/36BMY52n/2020-mazda-mx-5-miata-rf-grand-touring,0,NC
2017,Mazda,ND Miata,19700,Clean,"Knoxville, TN 37922",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Ceramic Metallic,Black,10,17250,6/21/24,https://carsandbids.com/auctions/9l5BeYlE/2017-mazda-mx-5-miata-grand-touring,0,TN
2017,Mazda,ND Miata,76000,Clean,"Portland, OR 97223",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black,1,16250,6/17/24,https://carsandbids.com/auctions/rj007zjl/2017-mazda-mx-5-miata-club,0,OR
2019,Mazda,ND Miata,3600,Clean,"Seattle, WA 98112",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,1,37595,6/14/24,https://carsandbids.com/auctions/9XbVmRbO/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,WA
2016,Mazda,ND Miata,14900,Clean,"Sequim, WA 98382",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Soul Red Metallic,Black,0,19000,6/7/24,https://carsandbids.com/auctions/9ApZ5v0J/2016-mazda-mx-5-miata-grand-touring,0,WA
2023,Mazda,ND Miata,2000,Clean,"Pompton Plains, NJ 07444",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,7,35250,6/3/24,https://carsandbids.com/auctions/KDgjAXZo/2023-mazda-mx-5-miata-rf-club,0,NJ
2016,Mazda,ND Miata,13700,Clean,"Aurora, CO 80016",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Blue Reflex Mica,Black,37,22000,5/29/24,https://carsandbids.com/auctions/rJ2lXV0z/2016-mazda-mx-5-miata-grand-touring,0,CO
2019,Mazda,ND Miata,35200,Clean,"Euless, TX 76040",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black/Red,54,28850,5/13/24,https://carsandbids.com/auctions/350vVzY9/2019-mazda-mx-5-miata-rf-club,1,TX
2019,Mazda,ND Miata,6300,Clean,"Las Vegas, NV 89123",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,3,29300,5/9/24,https://carsandbids.com/auctions/KVMd8wvl/2019-mazda-mx-5-miata-club,0,NV
2016,Mazda,ND Miata,36300,Clean,"Loomis, CA 95650",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic,Black,7,21750,5/7/24,https://carsandbids.com/auctions/3Oq861Ry/2016-mazda-mx-5-miata-club,0,CA
2019,Mazda,ND Miata,6000,Clean,"Findlay, OH 45840",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Soul Red Crystal Metallic,Sport Tan,0,26000,5/6/24,https://carsandbids.com/auctions/9X51zQVo/2019-mazda-mx-5-miata-rf-grand-touring,0,OH
2021,Mazda,ND Miata,4500,Clean,"Highland Park, NJ 08904",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,10,26750,5/2/24,https://carsandbids.com/auctions/KVydBo2k/2021-mazda-mx-5-miata-grand-touring,0,NJ
2021,Mazda,ND Miata,15500,Clean,"Canton, MI 48187",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Deep Crystal Blue Mica,White,2,25500,4/29/24,https://carsandbids.com/auctions/9Wz7lW21/2021-mazda-mx-5-miata-rf-grand-touring,0,MI
2019,Mazda,ND Miata,19600,Clean,"Collierville, TN 38017",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,0,29025,4/25/24,https://carsandbids.com/auctions/9eBkzA2N/2019-mazda-mx-5-miata-30th-anniversary-edition,0,TN
2018,Mazda,ND Miata,18100,Clean,"Albuquerque, NM 87111",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,5,26000,4/18/24,https://carsandbids.com/auctions/35E0B1pP/2018-mazda-mx-5-miata-club,0,NM
